path_id,step,state,action,reward,next_state,image_path
8,7,1,0,0.0,0,map_9x9/path_images/path_8_step_7.png
8,8,0,2,0.0,1,map_9x9/path_images/path_8_step_8.png
8,9,1,1,0.0,10,map_9x9/path_images/path_8_step_9.png
8,10,10,1,0.0,19,map_9x9/path_images/path_8_step_10.png
8,11,19,0,0.0,18,map_9x9/path_images/path_8_step_11.png
8,12,18,1,0.0,27,map_9x9/path_images/path_8_step_12.png
8,13,27,1,0.0,36,map_9x9/path_images/path_8_step_13.png
8,14,36,2,0.0,37,map_9x9/path_images/path_8_step_14.png
8,15,37,3,0.0,28,map_9x9/path_images/path_8_step_15.png
9,0,0,1,0.0,9,map_9x9/path_images/path_9_step_0.png
9,1,9,1,0.0,18,map_9x9/path_images/path_9_step_1.png
9,2,18,1,0.0,27,map_9x9/path_images/path_9_step_2.png
9,3,27,1,0.0,36,map_9x9/path_images/path_9_step_3.png
9,4,36,3,0.0,27,map_9x9/path_images/path_9_step_4.png
9,5,27,2,0.0,28,map_9x9/path_images/path_9_step_5.png
10,0,0,2,0.0,1,map_9x9/path_images/path_10_step_0.png
10,1,1,0,0.0,0,map_9x9/path_images/path_10_step_1.png
10,2,0,2,0.0,1,map_9x9/path_images/path_10_step_2.png
10,3,1,0,0.0,0,map_9x9/path_images/path_10_step_3.png
10,4,0,2,0.0,1,map_9x9/path_images/path_10_step_4.png
10,5,1,2,0.0,2,map_9x9/path_images/path_10_step_5.png
10,6,2,2,0.0,3,map_9x9/path_images/path_10_step_6.png
10,7,3,2,0.0,4,map_9x9/path_images/path_10_step_7.png
10,8,4,2,0.0,5,map_9x9/path_images/path_10_step_8.png
10,9,5,0,0.0,4,map_9x9/path_images/path_10_step_9.png
10,10,4,1,0.0,13,map_9x9/path_images/path_10_step_10.png
10,11,13,0,0.0,12,map_9x9/path_images/path_10_step_11.png
10,12,12,0,0.0,11,map_9x9/path_images/path_10_step_12.png
10,13,11,2,0.0,12,map_9x9/path_images/path_10_step_13.png
10,14,12,3,0.0,3,map_9x9/path_images/path_10_step_14.png
10,15,3,0,0.0,2,map_9x9/path_images/path_10_step_15.png
10,16,2,0,0.0,1,map_9x9/path_images/path_10_step_16.png
10,17,1,0,0.0,0,map_9x9/path_images/path_10_step_17.png
10,18,0,2,0.0,1,map_9x9/path_images/path_10_step_18.png
10,19,1,2,0.0,2,map_9x9/path_images/path_10_step_19.png
10,20,2,2,0.0,3,map_9x9/path_images/path_10_step_20.png
10,21,3,2,0.0,4,map_9x9/path_images/path_10_step_21.png
10,22,4,0,0.0,3,map_9x9/path_images/path_10_step_22.png
10,23,3,0,0.0,2,map_9x9/path_images/path_10_step_23.png
10,24,2,0,0.0,1,map_9x9/path_images/path_10_step_24.png
10,25,1,1,0.0,10,map_9x9/path_images/path_10_step_25.png
10,26,10,3,0.0,1,map_9x9/path_images/path_10_step_26.png
10,27,1,1,0.0,10,map_9x9/path_images/path_10_step_27.png
10,28,10,1,0.0,19,map_9x9/path_images/path_10_step_28.png
10,29,19,1,0.0,28,map_9x9/path_images/path_10_step_29.png
10,30,28,1,0,28,map_9x9/path_images/path_10_step_30.png
10,31,28,0,0,28,map_9x9/path_images/path_10_step_31.png
11,0,0,1,0.0,9,map_9x9/path_images/path_11_step_0.png
11,1,9,3,0.0,0,map_9x9/path_images/path_11_step_1.png
11,2,0,1,0.0,9,map_9x9/path_images/path_11_step_2.png
11,3,9,2,0.0,10,map_9x9/path_images/path_11_step_3.png
11,4,10,2,0.0,11,map_9x9/path_images/path_11_step_4.png
11,5,11,1,0.0,20,map_9x9/path_images/path_11_step_5.png
11,6,20,3,0.0,11,map_9x9/path_images/path_11_step_6.png
11,7,11,3,0.0,2,map_9x9/path_images/path_11_step_7.png
11,8,2,0,0.0,1,map_9x9/path_images/path_11_step_8.png
11,9,1,0,0.0,0,map_9x9/path_images/path_11_step_9.png
11,10,0,1,0.0,9,map_9x9/path_images/path_11_step_10.png
11,11,9,2,0.0,10,map_9x9/path_images/path_11_step_11.png
11,12,10,2,0.0,11,map_9x9/path_images/path_11_step_12.png
11,13,11,2,0.0,12,map_9x9/path_images/path_11_step_13.png
11,14,12,3,0.0,3,map_9x9/path_images/path_11_step_14.png
11,15,3,0,0.0,2,map_9x9/path_images/path_11_step_15.png
11,16,2,0,0.0,1,map_9x9/path_images/path_11_step_16.png
11,17,1,0,0.0,0,map_9x9/path_images/path_11_step_17.png
11,18,0,2,0.0,1,map_9x9/path_images/path_11_step_18.png
11,19,1,0,0.0,0,map_9x9/path_images/path_11_step_19.png
11,20,0,1,0.0,9,map_9x9/path_images/path_11_step_20.png
11,21,9,1,0.0,18,map_9x9/path_images/path_11_step_21.png
11,22,18,1,0.0,27,map_9x9/path_images/path_11_step_22.png
11,23,27,3,0.0,18,map_9x9/path_images/path_11_step_23.png
11,24,18,3,0.0,9,map_9x9/path_images/path_11_step_24.png
11,25,9,2,0.0,10,map_9x9/path_images/path_11_step_25.png
11,26,10,1,0.0,19,map_9x9/path_images/path_11_step_26.png
11,27,19,2,0.0,20,map_9x9/path_images/path_11_step_27.png
11,28,20,0,0.0,19,map_9x9/path_images/path_11_step_28.png
11,29,19,1,0.0,28,map_9x9/path_images/path_11_step_29.png
11,30,28,1,0,28,map_9x9/path_images/path_11_step_30.png
11,31,28,0,0,28,map_9x9/path_images/path_11_step_31.png
12,0,0,2,0.0,1,map_9x9/path_images/path_12_step_0.png
12,1,1,0,0.0,0,map_9x9/path_images/path_12_step_1.png
12,2,0,2,0.0,1,map_9x9/path_images/path_12_step_2.png
12,3,1,2,0.0,2,map_9x9/path_images/path_12_step_3.png
12,4,2,2,0.0,3,map_9x9/path_images/path_12_step_4.png
12,5,3,0,0.0,2,map_9x9/path_images/path_12_step_5.png
12,6,2,2,0.0,3,map_9x9/path_images/path_12_step_6.png
12,7,3,2,0.0,4,map_9x9/path_images/path_12_step_7.png
12,8,4,2,0.0,5,map_9x9/path_images/path_12_step_8.png
12,9,5,1,0.0,14,map_9x9/path_images/path_12_step_9.png
12,10,14,0,0.0,13,map_9x9/path_images/path_12_step_10.png
12,11,13,3,0.0,4,map_9x9/path_images/path_12_step_11.png
12,12,4,2,0.0,5,map_9x9/path_images/path_12_step_12.png
12,13,5,1,0.0,14,map_9x9/path_images/path_12_step_13.png
12,14,14,2,0.0,15,map_9x9/path_images/path_12_step_14.png
12,15,15,1,0.0,24,map_9x9/path_images/path_12_step_15.png
12,16,24,1,0.0,33,map_9x9/path_images/path_12_step_16.png
12,17,33,2,0.0,34,map_9x9/path_images/path_12_step_17.png
12,18,34,2,0.0,35,map_9x9/path_images/path_12_step_18.png
12,19,35,3,0.0,26,map_9x9/path_images/path_12_step_19.png
12,20,26,0,0.0,25,map_9x9/path_images/path_12_step_20.png
12,21,25,2,0.0,26,map_9x9/path_images/path_12_step_21.png
12,22,26,0,0.0,25,map_9x9/path_images/path_12_step_22.png
12,23,25,2,0.0,26,map_9x9/path_images/path_12_step_23.png
12,24,26,3,0.0,17,map_9x9/path_images/path_12_step_24.png
12,25,17,0,0.0,16,map_9x9/path_images/path_12_step_25.png
12,26,16,1,0,16,map_9x9/path_images/path_12_step_26.png
12,27,16,3,0,16,map_9x9/path_images/path_12_step_27.png
13,0,0,2,0.0,1,map_9x9/path_images/path_13_step_0.png
13,1,1,2,0.0,2,map_9x9/path_images/path_13_step_1.png
13,2,2,1,0.0,11,map_9x9/path_images/path_13_step_2.png
13,3,11,2,0.0,12,map_9x9/path_images/path_13_step_3.png
13,4,12,0,0.0,11,map_9x9/path_images/path_13_step_4.png
13,5,11,2,0.0,12,map_9x9/path_images/path_13_step_5.png
13,6,12,1,0.0,21,map_9x9/path_images/path_13_step_6.png
13,7,21,1,0.0,30,map_9x9/path_images/path_13_step_7.png
13,8,30,1,0,30,map_9x9/path_images/path_13_step_8.png
13,9,30,3,0,30,map_9x9/path_images/path_13_step_9.png
14,0,0,1,0.0,9,map_9x9/path_images/path_14_step_0.png
14,1,9,3,0.0,0,map_9x9/path_images/path_14_step_1.png
14,2,0,2,0.0,1,map_9x9/path_images/path_14_step_2.png
14,3,1,0,0.0,0,map_9x9/path_images/path_14_step_3.png
14,4,0,2,0.0,1,map_9x9/path_images/path_14_step_4.png
14,5,1,1,0.0,10,map_9x9/path_images/path_14_step_5.png
14,6,10,0,0.0,9,map_9x9/path_images/path_14_step_6.png
14,7,9,2,0.0,10,map_9x9/path_images/path_14_step_7.png
14,8,10,2,0.0,11,map_9x9/path_images/path_14_step_8.png
14,9,11,1,0.0,20,map_9x9/path_images/path_14_step_9.png
14,10,20,3,0.0,11,map_9x9/path_images/path_14_step_10.png
14,11,11,1,0.0,20,map_9x9/path_images/path_14_step_11.png
14,12,20,3,0.0,11,map_9x9/path_images/path_14_step_12.png
14,13,11,3,0.0,2,map_9x9/path_images/path_14_step_13.png
14,14,2,2,0.0,3,map_9x9/path_images/path_14_step_14.png
14,15,3,1,0.0,12,map_9x9/path_images/path_14_step_15.png
14,16,12,0,0.0,11,map_9x9/path_images/path_14_step_16.png
14,17,11,0,0.0,10,map_9x9/path_images/path_14_step_17.png
14,18,10,0,0.0,9,map_9x9/path_images/path_14_step_18.png
14,19,9,2,0.0,10,map_9x9/path_images/path_14_step_19.png
14,20,10,0,0.0,9,map_9x9/path_images/path_14_step_20.png
14,21,9,3,0.0,0,map_9x9/path_images/path_14_step_21.png
14,22,0,1,0.0,9,map_9x9/path_images/path_14_step_22.png
14,23,9,2,0.0,10,map_9x9/path_images/path_14_step_23.png
14,24,10,0,0.0,9,map_9x9/path_images/path_14_step_24.png
14,25,9,3,0.0,0,map_9x9/path_images/path_14_step_25.png
14,26,0,2,0.0,1,map_9x9/path_images/path_14_step_26.png
14,27,1,2,0.0,2,map_9x9/path_images/path_14_step_27.png
14,28,2,1,0.0,11,map_9x9/path_images/path_14_step_28.png
14,29,11,1,0.0,20,map_9x9/path_images/path_14_step_29.png
14,30,20,3,0.0,11,map_9x9/path_images/path_14_step_30.png
14,31,11,0,0.0,10,map_9x9/path_images/path_14_step_31.png
14,32,10,1,0.0,19,map_9x9/path_images/path_14_step_32.png
14,33,19,1,0.0,28,map_9x9/path_images/path_14_step_33.png
14,34,28,1,0,28,map_9x9/path_images/path_14_step_34.png
14,35,28,1,0,28,map_9x9/path_images/path_14_step_35.png
15,0,0,1,0.0,9,map_9x9/path_images/path_15_step_0.png
15,1,9,2,0.0,10,map_9x9/path_images/path_15_step_1.png
15,2,10,2,0.0,11,map_9x9/path_images/path_15_step_2.png
15,3,11,1,0.0,20,map_9x9/path_images/path_15_step_3.png
15,4,20,0,0.0,19,map_9x9/path_images/path_15_step_4.png
15,5,19,0,0.0,18,map_9x9/path_images/path_15_step_5.png
15,6,18,3,0.0,9,map_9x9/path_images/path_15_step_6.png
15,7,9,1,0.0,18,map_9x9/path_images/path_15_step_7.png
15,8,18,3,0.0,9,map_9x9/path_images/path_15_step_8.png
15,9,9,3,0.0,0,map_9x9/path_images/path_15_step_9.png
15,10,0,2,0.0,1,map_9x9/path_images/path_15_step_10.png
15,11,1,1,0.0,10,map_9x9/path_images/path_15_step_11.png
15,12,10,1,0.0,19,map_9x9/path_images/path_15_step_12.png
15,13,19,1,0.0,28,map_9x9/path_images/path_15_step_13.png
15,14,28,3,0,28,map_9x9/path_images/path_15_step_14.png
15,15,28,3,0,28,map_9x9/path_images/path_15_step_15.png
16,0,0,1,0.0,9,map_9x9/path_images/path_16_step_0.png
16,1,9,1,0.0,18,map_9x9/path_images/path_16_step_1.png
16,2,18,1,0.0,27,map_9x9/path_images/path_16_step_2.png
16,3,27,3,0.0,18,map_9x9/path_images/path_16_step_3.png
16,4,18,1,0.0,27,map_9x9/path_images/path_16_step_4.png
16,5,27,2,0.0,28,map_9x9/path_images/path_16_step_5.png
16,6,28,3,0,28,map_9x9/path_images/path_16_step_6.png
16,7,28,3,0,28,map_9x9/path_images/path_16_step_7.png
17,0,0,1,0.0,9,map_9x9/path_images/path_17_step_0.png
17,1,9,2,0.0,10,map_9x9/path_images/path_17_step_1.png
17,2,10,1,0.0,19,map_9x9/path_images/path_17_step_2.png
17,3,19,0,0.0,18,map_9x9/path_images/path_17_step_3.png
17,4,18,2,0.0,19,map_9x9/path_images/path_17_step_4.png
17,5,19,1,0.0,28,map_9x9/path_images/path_17_step_5.png
17,6,28,0,0,28,map_9x9/path_images/path_17_step_6.png
17,7,28,2,0,28,map_9x9/path_images/path_17_step_7.png
18,0,0,2,0.0,1,map_9x9/path_images/path_18_step_0.png
18,1,1,1,0.0,10,map_9x9/path_images/path_18_step_1.png
18,2,10,3,0.0,1,map_9x9/path_images/path_18_step_2.png
18,3,1,0,0.0,0,map_9x9/path_images/path_18_step_3.png
18,4,0,1,0.0,9,map_9x9/path_images/path_18_step_4.png
18,5,9,1,0.0,18,map_9x9/path_images/path_18_step_5.png
18,6,18,2,0.0,19,map_9x9/path_images/path_18_step_6.png
18,7,19,0,0.0,18,map_9x9/path_images/path_18_step_7.png
18,8,18,1,0.0,27,map_9x9/path_images/path_18_step_8.png
18,9,27,1,0.0,36,map_9x9/path_images/path_18_step_9.png
18,10,36,1,0.0,45,map_9x9/path_images/path_18_step_10.png
18,11,45,1,0.0,54,map_9x9/path_images/path_18_step_11.png
18,12,54,2,0.0,55,map_9x9/path_images/path_18_step_12.png
18,13,55,2,0.0,56,map_9x9/path_images/path_18_step_13.png
18,14,56,2,0.0,57,map_9x9/path_images/path_18_step_14.png
18,15,57,1,0.0,66,map_9x9/path_images/path_18_step_15.png
18,16,66,1,0.0,75,map_9x9/path_images/path_18_step_16.png
18,17,75,3,0.0,66,map_9x9/path_images/path_18_step_17.png
18,18,66,2,0.0,67,map_9x9/path_images/path_18_step_18.png
18,19,67,2,0.0,68,map_9x9/path_images/path_18_step_19.png
18,20,68,1,0,68,map_9x9/path_images/path_18_step_20.png
18,21,68,0,0,68,map_9x9/path_images/path_18_step_21.png
19,0,0,2,0.0,1,map_9x9/path_images/path_19_step_0.png
19,1,1,1,0.0,10,map_9x9/path_images/path_19_step_1.png
19,2,10,2,0.0,11,map_9x9/path_images/path_19_step_2.png
19,3,11,0,0.0,10,map_9x9/path_images/path_19_step_3.png
19,4,10,1,0.0,19,map_9x9/path_images/path_19_step_4.png
19,5,19,3,0.0,10,map_9x9/path_images/path_19_step_5.png
19,6,10,2,0.0,11,map_9x9/path_images/path_19_step_6.png
19,7,11,0,0.0,10,map_9x9/path_images/path_19_step_7.png
19,8,10,2,0.0,11,map_9x9/path_images/path_19_step_8.png
19,9,11,3,0.0,2,map_9x9/path_images/path_19_step_9.png
19,10,2,0,0.0,1,map_9x9/path_images/path_19_step_10.png
19,11,1,0,0.0,0,map_9x9/path_images/path_19_step_11.png
19,12,0,1,0.0,9,map_9x9/path_images/path_19_step_12.png
19,13,9,1,0.0,18,map_9x9/path_images/path_19_step_13.png
19,14,18,2,0.0,19,map_9x9/path_images/path_19_step_14.png
19,15,19,2,0.0,20,map_9x9/path_images/path_19_step_15.png
19,16,20,1,0.0,29,map_9x9/path_images/path_19_step_16.png
19,17,29,3,0.0,20,map_9x9/path_images/path_19_step_17.png
19,18,20,0,0.0,19,map_9x9/path_images/path_19_step_18.png
19,19,19,0,0.0,18,map_9x9/path_images/path_19_step_19.png
19,20,18,2,0.0,19,map_9x9/path_images/path_19_step_20.png
19,21,19,1,0.0,28,map_9x9/path_images/path_19_step_21.png
20,0,0,1,0.0,9,map_9x9/path_images/path_20_step_0.png
20,1,9,1,0.0,18,map_9x9/path_images/path_20_step_1.png
20,2,18,2,0.0,19,map_9x9/path_images/path_20_step_2.png
20,3,19,3,0.0,10,map_9x9/path_images/path_20_step_3.png
20,4,10,1,0.0,19,map_9x9/path_images/path_20_step_4.png
20,5,19,3,0.0,10,map_9x9/path_images/path_20_step_5.png
20,6,10,1,0.0,19,map_9x9/path_images/path_20_step_6.png
20,7,19,2,0.0,20,map_9x9/path_images/path_20_step_7.png
20,8,20,0,0.0,19,map_9x9/path_images/path_20_step_8.png
20,9,19,2,0.0,20,map_9x9/path_images/path_20_step_9.png
20,10,20,3,0.0,11,map_9x9/path_images/path_20_step_10.png
20,11,11,0,0.0,10,map_9x9/path_images/path_20_step_11.png
20,12,10,1,0.0,19,map_9x9/path_images/path_20_step_12.png
20,13,19,2,0.0,20,map_9x9/path_images/path_20_step_13.png
20,14,20,2,0.0,21,map_9x9/path_images/path_20_step_14.png
20,15,21,2,0.0,22,map_9x9/path_images/path_20_step_15.png
20,16,22,0,0.0,21,map_9x9/path_images/path_20_step_16.png
20,17,21,2,0.0,22,map_9x9/path_images/path_20_step_17.png
20,18,22,0,0.0,21,map_9x9/path_images/path_20_step_18.png
20,19,21,2,0.0,22,map_9x9/path_images/path_20_step_19.png
20,20,22,0,0.0,21,map_9x9/path_images/path_20_step_20.png
20,21,21,2,0.0,22,map_9x9/path_images/path_20_step_21.png
20,22,22,2,0.0,23,map_9x9/path_images/path_20_step_22.png
20,23,23,2,0.0,24,map_9x9/path_images/path_20_step_23.png
20,24,24,3,0.0,15,map_9x9/path_images/path_20_step_24.png
20,25,15,1,0.0,24,map_9x9/path_images/path_20_step_25.png
20,26,24,1,0.0,33,map_9x9/path_images/path_20_step_26.png
20,27,33,0,0.0,32,map_9x9/path_images/path_20_step_27.png
20,28,32,0,0.0,31,map_9x9/path_images/path_20_step_28.png
20,29,31,3,0.0,22,map_9x9/path_images/path_20_step_29.png
20,30,22,2,0.0,23,map_9x9/path_images/path_20_step_30.png
20,31,23,1,0.0,32,map_9x9/path_images/path_20_step_31.png
20,32,32,0,0.0,31,map_9x9/path_images/path_20_step_32.png
20,33,31,2,0.0,32,map_9x9/path_images/path_20_step_33.png
20,34,32,0,0.0,31,map_9x9/path_images/path_20_step_34.png
20,35,31,0,0.0,30,map_9x9/path_images/path_20_step_35.png
21,0,0,2,0.0,1,map_9x9/path_images/path_21_step_0.png
21,1,1,0,0.0,0,map_9x9/path_images/path_21_step_1.png
21,2,0,2,0.0,1,map_9x9/path_images/path_21_step_2.png
