path_id,step,state,action,reward,next_state,image_path
0,79,"(2, 1)",2,-0.004,"(2, 1)",map_5x5/path_images/path_0_step_79.png
0,80,"(2, 1)",0,-0.004,"(2, 0)",map_5x5/path_images/path_0_step_80.png
0,81,"(2, 0)",1,-0.004,"(2, 1)",map_5x5/path_images/path_0_step_81.png
0,82,"(2, 1)",3,-0.004,"(2, 1)",map_5x5/path_images/path_0_step_82.png
0,83,"(2, 1)",1,-0.004,"(2, 2)",map_5x5/path_images/path_0_step_83.png
0,84,"(2, 2)",0,-0.004,"(2, 1)",map_5x5/path_images/path_0_step_84.png
0,85,"(2, 1)",1,-0.004,"(2, 2)",map_5x5/path_images/path_0_step_85.png
0,86,"(2, 2)",1,-0.004,"(2, 3)",map_5x5/path_images/path_0_step_86.png
0,87,"(2, 3)",3,-0.004,"(2, 3)",map_5x5/path_images/path_0_step_87.png
0,88,"(2, 3)",0,-0.004,"(2, 2)",map_5x5/path_images/path_0_step_88.png
0,89,"(2, 2)",2,-0.004,"(2, 2)",map_5x5/path_images/path_0_step_89.png
0,90,"(2, 2)",2,-0.004,"(2, 2)",map_5x5/path_images/path_0_step_90.png
0,91,"(2, 2)",1,-0.004,"(2, 3)",map_5x5/path_images/path_0_step_91.png
0,92,"(2, 3)",2,-0.004,"(2, 3)",map_5x5/path_images/path_0_step_92.png
0,93,"(2, 3)",1,-0.004,"(2, 3)",map_5x5/path_images/path_0_step_93.png
0,94,"(2, 3)",0,-0.004,"(2, 2)",map_5x5/path_images/path_0_step_94.png
0,95,"(2, 2)",3,-0.004,"(1, 2)",map_5x5/path_images/path_0_step_95.png
0,96,"(1, 2)",0,-0.004,"(1, 2)",map_5x5/path_images/path_0_step_96.png
0,97,"(1, 2)",1,-0.004,"(1, 2)",map_5x5/path_images/path_0_step_97.png
0,98,"(1, 2)",0,-0.004,"(1, 2)",map_5x5/path_images/path_0_step_98.png
0,99,"(1, 2)",0,-0.004,"(1, 2)",map_5x5/path_images/path_0_step_99.png
0,100,"(1, 2)",1,-0.004,"(1, 2)",map_5x5/path_images/path_0_step_100.png
0,101,"(1, 2)",2,-0.004,"(2, 2)",map_5x5/path_images/path_0_step_101.png
0,102,"(2, 2)",1,-0.004,"(2, 3)",map_5x5/path_images/path_0_step_102.png
0,103,"(2, 3)",3,-0.004,"(2, 3)",map_5x5/path_images/path_0_step_103.png
0,104,"(2, 3)",0,-0.004,"(2, 2)",map_5x5/path_images/path_0_step_104.png
0,105,"(2, 2)",1,-0.004,"(2, 3)",map_5x5/path_images/path_0_step_105.png
0,106,"(2, 3)",0,-0.004,"(2, 2)",map_5x5/path_images/path_0_step_106.png
0,107,"(2, 2)",3,-0.004,"(1, 2)",map_5x5/path_images/path_0_step_107.png
0,108,"(1, 2)",0,-0.004,"(1, 2)",map_5x5/path_images/path_0_step_108.png
0,109,"(1, 2)",1,-0.004,"(1, 2)",map_5x5/path_images/path_0_step_109.png
0,110,"(1, 2)",0,-0.004,"(1, 2)",map_5x5/path_images/path_0_step_110.png
0,111,"(1, 2)",3,-0.004,"(0, 2)",map_5x5/path_images/path_0_step_111.png
0,112,"(0, 2)",0,-0.004,"(0, 2)",map_5x5/path_images/path_0_step_112.png
0,113,"(0, 2)",3,-0.004,"(0, 2)",map_5x5/path_images/path_0_step_113.png
0,114,"(0, 2)",1,-0.004,"(0, 3)",map_5x5/path_images/path_0_step_114.png
0,115,"(0, 3)",0,-0.004,"(0, 2)",map_5x5/path_images/path_0_step_115.png
0,116,"(0, 2)",1,-0.004,"(0, 3)",map_5x5/path_images/path_0_step_116.png
0,117,"(0, 3)",3,-0.004,"(0, 3)",map_5x5/path_images/path_0_step_117.png
0,118,"(0, 3)",1,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_118.png
0,119,"(0, 4)",2,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_119.png
0,120,"(0, 4)",1,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_120.png
0,121,"(0, 4)",0,-0.004,"(0, 3)",map_5x5/path_images/path_0_step_121.png
0,122,"(0, 3)",1,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_122.png
0,123,"(0, 4)",2,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_123.png
0,124,"(0, 4)",1,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_124.png
0,125,"(0, 4)",1,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_125.png
0,126,"(0, 4)",0,-0.004,"(0, 3)",map_5x5/path_images/path_0_step_126.png
0,127,"(0, 3)",3,-0.004,"(0, 3)",map_5x5/path_images/path_0_step_127.png
0,128,"(0, 3)",1,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_128.png
0,129,"(0, 4)",1,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_129.png
0,130,"(0, 4)",2,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_130.png
0,131,"(0, 4)",0,-0.004,"(0, 3)",map_5x5/path_images/path_0_step_131.png
0,132,"(0, 3)",3,-0.004,"(0, 3)",map_5x5/path_images/path_0_step_132.png
0,133,"(0, 3)",3,-0.004,"(0, 3)",map_5x5/path_images/path_0_step_133.png
0,134,"(0, 3)",0,-0.004,"(0, 2)",map_5x5/path_images/path_0_step_134.png
0,135,"(0, 2)",0,-0.004,"(0, 2)",map_5x5/path_images/path_0_step_135.png
0,136,"(0, 2)",2,-0.004,"(1, 2)",map_5x5/path_images/path_0_step_136.png
0,137,"(1, 2)",3,-0.004,"(0, 2)",map_5x5/path_images/path_0_step_137.png
0,138,"(0, 2)",2,-0.004,"(1, 2)",map_5x5/path_images/path_0_step_138.png
0,139,"(1, 2)",1,-0.004,"(1, 2)",map_5x5/path_images/path_0_step_139.png
0,140,"(1, 2)",3,-0.004,"(0, 2)",map_5x5/path_images/path_0_step_140.png
0,141,"(0, 2)",2,-0.004,"(1, 2)",map_5x5/path_images/path_0_step_141.png
0,142,"(1, 2)",3,-0.004,"(0, 2)",map_5x5/path_images/path_0_step_142.png
0,143,"(0, 2)",1,-0.004,"(0, 3)",map_5x5/path_images/path_0_step_143.png
0,144,"(0, 3)",3,-0.004,"(0, 3)",map_5x5/path_images/path_0_step_144.png
0,145,"(0, 3)",1,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_145.png
0,146,"(0, 4)",0,-0.004,"(0, 3)",map_5x5/path_images/path_0_step_146.png
0,147,"(0, 3)",2,-0.004,"(1, 3)",map_5x5/path_images/path_0_step_147.png
0,148,"(1, 3)",0,-0.004,"(1, 3)",map_5x5/path_images/path_0_step_148.png
0,149,"(1, 3)",2,-0.004,"(1, 3)",map_5x5/path_images/path_0_step_149.png
0,150,"(1, 3)",0,-0.004,"(1, 3)",map_5x5/path_images/path_0_step_150.png
0,151,"(1, 3)",3,-0.004,"(0, 3)",map_5x5/path_images/path_0_step_151.png
0,152,"(0, 3)",0,-0.004,"(0, 2)",map_5x5/path_images/path_0_step_152.png
0,153,"(0, 2)",0,-0.004,"(0, 2)",map_5x5/path_images/path_0_step_153.png
0,154,"(0, 2)",0,-0.004,"(0, 2)",map_5x5/path_images/path_0_step_154.png
0,155,"(0, 2)",3,-0.004,"(0, 2)",map_5x5/path_images/path_0_step_155.png
0,156,"(0, 2)",1,-0.004,"(0, 3)",map_5x5/path_images/path_0_step_156.png
0,157,"(0, 3)",2,-0.004,"(1, 3)",map_5x5/path_images/path_0_step_157.png
0,158,"(1, 3)",2,-0.004,"(1, 3)",map_5x5/path_images/path_0_step_158.png
0,159,"(1, 3)",2,-0.004,"(1, 3)",map_5x5/path_images/path_0_step_159.png
0,160,"(1, 3)",1,-0.004,"(1, 4)",map_5x5/path_images/path_0_step_160.png
0,161,"(1, 4)",0,-0.004,"(1, 3)",map_5x5/path_images/path_0_step_161.png
0,162,"(1, 3)",3,-0.004,"(0, 3)",map_5x5/path_images/path_0_step_162.png
0,163,"(0, 3)",1,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_163.png
0,164,"(0, 4)",2,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_164.png
0,165,"(0, 4)",3,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_165.png
0,166,"(0, 4)",3,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_166.png
0,167,"(0, 4)",2,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_167.png
0,168,"(0, 4)",1,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_168.png
0,169,"(0, 4)",3,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_169.png
0,170,"(0, 4)",2,-0.004,"(0, 4)",map_5x5/path_images/path_0_step_170.png
0,171,"(0, 4)",0,-0.004,"(0, 3)",map_5x5/path_images/path_0_step_171.png
0,172,"(0, 3)",2,-0.004,"(1, 3)",map_5x5/path_images/path_0_step_172.png
0,173,"(1, 3)",1,-0.004,"(1, 4)",map_5x5/path_images/path_0_step_173.png
0,174,"(1, 4)",0,-0.004,"(1, 3)",map_5x5/path_images/path_0_step_174.png
0,175,"(1, 3)",1,-0.004,"(1, 4)",map_5x5/path_images/path_0_step_175.png
0,176,"(1, 4)",1,-0.004,"(1, 4)",map_5x5/path_images/path_0_step_176.png
0,177,"(1, 4)",1,-0.004,"(1, 4)",map_5x5/path_images/path_0_step_177.png
0,178,"(1, 4)",2,-0.004,"(2, 4)",map_5x5/path_images/path_0_step_178.png
0,179,"(2, 4)",0,-0.004,"(2, 4)",map_5x5/path_images/path_0_step_179.png
0,180,"(2, 4)",1,-0.004,"(2, 4)",map_5x5/path_images/path_0_step_180.png
0,181,"(2, 4)",2,-0.004,"(3, 4)",map_5x5/path_images/path_0_step_181.png
0,182,"(3, 4)",2,1,"(4, 4)",map_5x5/path_images/path_0_step_182.png
1,1,"(0, 0)",2,-0.004,"(1, 0)",map_5x5/path_images/path_1_step_1.png
1,2,"(1, 0)",2,-0.004,"(2, 0)",map_5x5/path_images/path_1_step_2.png
1,3,"(2, 0)",2,-0.004,"(3, 0)",map_5x5/path_images/path_1_step_3.png
1,4,"(3, 0)",3,-0.004,"(2, 0)",map_5x5/path_images/path_1_step_4.png
1,5,"(2, 0)",0,-0.004,"(2, 0)",map_5x5/path_images/path_1_step_5.png
1,6,"(2, 0)",1,-0.004,"(2, 1)",map_5x5/path_images/path_1_step_6.png
1,7,"(2, 1)",2,-0.004,"(2, 1)",map_5x5/path_images/path_1_step_7.png
1,8,"(2, 1)",2,-0.004,"(2, 1)",map_5x5/path_images/path_1_step_8.png
1,9,"(2, 1)",2,-0.004,"(2, 1)",map_5x5/path_images/path_1_step_9.png
1,10,"(2, 1)",3,-0.004,"(2, 1)",map_5x5/path_images/path_1_step_10.png
1,11,"(2, 1)",2,-0.004,"(2, 1)",map_5x5/path_images/path_1_step_11.png
1,12,"(2, 1)",1,-0.004,"(2, 2)",map_5x5/path_images/path_1_step_12.png
1,13,"(2, 2)",2,-0.004,"(2, 2)",map_5x5/path_images/path_1_step_13.png
1,14,"(2, 2)",3,-0.004,"(1, 2)",map_5x5/path_images/path_1_step_14.png
1,15,"(1, 2)",0,-0.004,"(1, 2)",map_5x5/path_images/path_1_step_15.png
1,16,"(1, 2)",2,-0.004,"(2, 2)",map_5x5/path_images/path_1_step_16.png
1,17,"(2, 2)",2,-0.004,"(2, 2)",map_5x5/path_images/path_1_step_17.png
1,18,"(2, 2)",0,-0.004,"(2, 1)",map_5x5/path_images/path_1_step_18.png
1,19,"(2, 1)",1,-0.004,"(2, 2)",map_5x5/path_images/path_1_step_19.png
1,20,"(2, 2)",3,-0.004,"(1, 2)",map_5x5/path_images/path_1_step_20.png
1,21,"(1, 2)",2,-0.004,"(2, 2)",map_5x5/path_images/path_1_step_21.png
1,22,"(2, 2)",1,-0.004,"(2, 3)",map_5x5/path_images/path_1_step_22.png
1,23,"(2, 3)",2,-0.004,"(2, 3)",map_5x5/path_images/path_1_step_23.png
1,24,"(2, 3)",1,-0.004,"(2, 3)",map_5x5/path_images/path_1_step_24.png
1,25,"(2, 3)",3,-0.004,"(2, 3)",map_5x5/path_images/path_1_step_25.png
1,26,"(2, 3)",2,-0.004,"(2, 3)",map_5x5/path_images/path_1_step_26.png
1,27,"(2, 3)",1,-0.004,"(2, 3)",map_5x5/path_images/path_1_step_27.png
1,28,"(2, 3)",0,-0.004,"(2, 2)",map_5x5/path_images/path_1_step_28.png
1,29,"(2, 2)",2,-0.004,"(2, 2)",map_5x5/path_images/path_1_step_29.png
1,30,"(2, 2)",2,-0.004,"(2, 2)",map_5x5/path_images/path_1_step_30.png
1,31,"(2, 2)",2,-0.004,"(2, 2)",map_5x5/path_images/path_1_step_31.png
1,32,"(2, 2)",3,-0.004,"(1, 2)",map_5x5/path_images/path_1_step_32.png
1,33,"(1, 2)",3,-0.004,"(0, 2)",map_5x5/path_images/path_1_step_33.png
1,34,"(0, 2)",3,-0.004,"(0, 2)",map_5x5/path_images/path_1_step_34.png
1,35,"(0, 2)",3,-0.004,"(0, 2)",map_5x5/path_images/path_1_step_35.png
1,36,"(0, 2)",2,-0.004,"(1, 2)",map_5x5/path_images/path_1_step_36.png
1,37,"(1, 2)",0,-0.004,"(1, 2)",map_5x5/path_images/path_1_step_37.png
1,38,"(1, 2)",1,-0.004,"(1, 2)",map_5x5/path_images/path_1_step_38.png
1,39,"(1, 2)",1,-0.004,"(1, 2)",map_5x5/path_images/path_1_step_39.png
1,40,"(1, 2)",2,-0.004,"(2, 2)",map_5x5/path_images/path_1_step_40.png
1,41,"(2, 2)",2,-0.004,"(2, 2)",map_5x5/path_images/path_1_step_41.png
1,42,"(2, 2)",0,-0.004,"(2, 1)",map_5x5/path_images/path_1_step_42.png
1,43,"(2, 1)",1,-0.004,"(2, 2)",map_5x5/path_images/path_1_step_43.png
1,44,"(2, 2)",1,-0.004,"(2, 3)",map_5x5/path_images/path_1_step_44.png
1,45,"(2, 3)",0,-0.004,"(2, 2)",map_5x5/path_images/path_1_step_45.png
1,46,"(2, 2)",2,-0.004,"(2, 2)",map_5x5/path_images/path_1_step_46.png
1,47,"(2, 2)",0,-0.004,"(2, 1)",map_5x5/path_images/path_1_step_47.png
1,48,"(2, 1)",2,-0.004,"(2, 1)",map_5x5/path_images/path_1_step_48.png
1,49,"(2, 1)",0,-0.004,"(2, 0)",map_5x5/path_images/path_1_step_49.png
1,50,"(2, 0)",0,-0.004,"(2, 0)",map_5x5/path_images/path_1_step_50.png
1,51,"(2, 0)",2,-0.004,"(3, 0)",map_5x5/path_images/path_1_step_51.png
1,52,"(3, 0)",1,-0.004,"(3, 0)",map_5x5/path_images/path_1_step_52.png
1,53,"(3, 0)",0,-0.004,"(3, 0)",map_5x5/path_images/path_1_step_53.png
1,54,"(3, 0)",1,-0.004,"(3, 0)",map_5x5/path_images/path_1_step_54.png
1,55,"(3, 0)",2,-0.004,"(4, 0)",map_5x5/path_images/path_1_step_55.png
1,56,"(4, 0)",0,-0.004,"(4, 0)",map_5x5/path_images/path_1_step_56.png
1,57,"(4, 0)",2,-0.004,"(4, 0)",map_5x5/path_images/path_1_step_57.png
1,58,"(4, 0)",1,-0.004,"(4, 1)",map_5x5/path_images/path_1_step_58.png
1,59,"(4, 1)",2,-0.004,"(4, 1)",map_5x5/path_images/path_1_step_59.png
1,60,"(4, 1)",3,-0.004,"(3, 1)",map_5x5/path_images/path_1_step_60.png
1,61,"(3, 1)",3,-0.004,"(3, 1)",map_5x5/path_images/path_1_step_61.png
1,62,"(3, 1)",1,-0.004,"(3, 1)",map_5x5/path_images/path_1_step_62.png
1,63,"(3, 1)",3,-0.004,"(3, 1)",map_5x5/path_images/path_1_step_63.png
1,64,"(3, 1)",0,-0.004,"(3, 1)",map_5x5/path_images/path_1_step_64.png
1,65,"(3, 1)",2,-0.004,"(4, 1)",map_5x5/path_images/path_1_step_65.png
1,66,"(4, 1)",1,-0.004,"(4, 2)",map_5x5/path_images/path_1_step_66.png
1,67,"(4, 2)",0,-0.004,"(4, 1)",map_5x5/path_images/path_1_step_67.png
1,68,"(4, 1)",0,-0.004,"(4, 0)",map_5x5/path_images/path_1_step_68.png
1,69,"(4, 0)",2,-0.004,"(4, 0)",map_5x5/path_images/path_1_step_69.png
1,70,"(4, 0)",1,-0.004,"(4, 1)",map_5x5/path_images/path_1_step_70.png
1,71,"(4, 1)",3,-0.004,"(3, 1)",map_5x5/path_images/path_1_step_71.png
1,72,"(3, 1)",3,-0.004,"(3, 1)",map_5x5/path_images/path_1_step_72.png
1,73,"(3, 1)",2,-0.004,"(4, 1)",map_5x5/path_images/path_1_step_73.png
1,74,"(4, 1)",3,-0.004,"(3, 1)",map_5x5/path_images/path_1_step_74.png
1,75,"(3, 1)",0,-0.004,"(3, 1)",map_5x5/path_images/path_1_step_75.png
1,76,"(3, 1)",2,-0.004,"(4, 1)",map_5x5/path_images/path_1_step_76.png
1,77,"(4, 1)",1,-0.004,"(4, 2)",map_5x5/path_images/path_1_step_77.png
1,78,"(4, 2)",1,-0.004,"(4, 2)",map_5x5/path_images/path_1_step_78.png
1,79,"(4, 2)",3,-0.004,"(3, 2)",map_5x5/path_images/path_1_step_79.png
1,80,"(3, 2)",3,-0.004,"(3, 2)",map_5x5/path_images/path_1_step_80.png
1,81,"(3, 2)",0,-0.004,"(3, 2)",map_5x5/path_images/path_1_step_81.png
1,82,"(3, 2)",1,-0.004,"(3, 3)",map_5x5/path_images/path_1_step_82.png
1,83,"(3, 3)",3,-0.004,"(3, 3)",map_5x5/path_images/path_1_step_83.png
1,84,"(3, 3)",0,-0.004,"(3, 2)",map_5x5/path_images/path_1_step_84.png
1,85,"(3, 2)",3,-0.004,"(3, 2)",map_5x5/path_images/path_1_step_85.png
1,86,"(3, 2)",2,-0.004,"(4, 2)",map_5x5/path_images/path_1_step_86.png
1,87,"(4, 2)",2,-0.004,"(4, 2)",map_5x5/path_images/path_1_step_87.png
1,88,"(4, 2)",0,-0.004,"(4, 1)",map_5x5/path_images/path_1_step_88.png
1,89,"(4, 1)",3,-0.004,"(3, 1)",map_5x5/path_images/path_1_step_89.png
1,90,"(3, 1)",3,-0.004,"(3, 1)",map_5x5/path_images/path_1_step_90.png
1,91,"(3, 1)",2,-0.004,"(4, 1)",map_5x5/path_images/path_1_step_91.png
1,92,"(4, 1)",0,-0.004,"(4, 0)",map_5x5/path_images/path_1_step_92.png
1,93,"(4, 0)",2,-0.004,"(4, 0)",map_5x5/path_images/path_1_step_93.png
1,94,"(4, 0)",1,-0.004,"(4, 1)",map_5x5/path_images/path_1_step_94.png
1,95,"(4, 1)",3,-0.004,"(3, 1)",map_5x5/path_images/path_1_step_95.png
1,96,"(3, 1)",0,-0.004,"(3, 1)",map_5x5/path_images/path_1_step_96.png
1,97,"(3, 1)",1,-0.004,"(3, 1)",map_5x5/path_images/path_1_step_97.png
1,98,"(3, 1)",3,-0.004,"(3, 1)",map_5x5/path_images/path_1_step_98.png
1,99,"(3, 1)",1,-0.004,"(3, 1)",map_5x5/path_images/path_1_step_99.png
1,100,"(3, 1)",0,-0.004,"(3, 1)",map_5x5/path_images/path_1_step_100.png
1,101,"(3, 1)",1,-0.004,"(3, 1)",map_5x5/path_images/path_1_step_101.png
1,102,"(3, 1)",2,-0.004,"(4, 1)",map_5x5/path_images/path_1_step_102.png
1,103,"(4, 1)",2,-0.004,"(4, 1)",map_5x5/path_images/path_1_step_103.png
1,104,"(4, 1)",1,-0.004,"(4, 2)",map_5x5/path_images/path_1_step_104.png
1,105,"(4, 2)",1,-0.004,"(4, 2)",map_5x5/path_images/path_1_step_105.png
1,106,"(4, 2)",0,-0.004,"(4, 1)",map_5x5/path_images/path_1_step_106.png
1,107,"(4, 1)",2,-0.004,"(4, 1)",map_5x5/path_images/path_1_step_107.png
1,108,"(4, 1)",0,-0.004,"(4, 0)",map_5x5/path_images/path_1_step_108.png
1,109,"(4, 0)",1,-0.004,"(4, 1)",map_5x5/path_images/path_1_step_109.png
1,110,"(4, 1)",0,-0.004,"(4, 0)",map_5x5/path_images/path_1_step_110.png
1,111,"(4, 0)",1,-0.004,"(4, 1)",map_5x5/path_images/path_1_step_111.png
1,112,"(4, 1)",0,-0.004,"(4, 0)",map_5x5/path_images/path_1_step_112.png
1,113,"(4, 0)",3,-0.004,"(3, 0)",map_5x5/path_images/path_1_step_113.png
1,114,"(3, 0)",1,-0.004,"(3, 0)",map_5x5/path_images/path_1_step_114.png
1,115,"(3, 0)",0,-0.004,"(3, 0)",map_5x5/path_images/path_1_step_115.png
